Type,Identification,Field,Locale,Market,Status,Default content,Translated content
PRODUCT,'6775269687368,handle,fr,,,black-puffer-vest,
PRODUCT,'6775269687368,meta_title,fr,,,Black Puffer Vest | Black Puffer Vest | True Classic,Gilet gonflable noir | Gilet gonflable noir | True Classic
PRODUCT,'6775270768712,title,fr,,,Gunmetal Puffer Vest,Gilet Gonflé en Métal Foncé
PRODUCT,'6775270768712,body_html,fr,,,"<p data-mce-fragment=""1""><span data-mce-fragment=""1"">Warm your core in style. Cold weather and A/C proof, this outerwear essential is the easiest way to look good and feel good when temps drop. Ultra-lightweight and packable, it's perfect fit doesn’t weigh you down and layers easily over your gym clothes, workwear, or a classic crew neck.</span></p>
<p data-mce-fragment=""1""><span data-mce-fragment=""1""> </span></p>
<p data-mce-fragment=""1""><strong data-mce-fragment=""1"">Features:</strong></p>
<ul data-mce-fragment=""1"">
<li data-mce-fragment=""1"">
<span data-mce-fragment=""1""></span><span data-mce-fragment=""1"">Perfect fit</span>
</li>
<li data-mce-fragment=""1"">
<span data-mce-fragment=""1""></span><span data-mce-fragment=""1"">Water-resistant</span>
</li>
<li data-mce-fragment=""1"">
<span data-mce-fragment=""1""></span><span data-mce-fragment=""1"">Lightweight and easy to pack</span>
</li>
<li data-mce-fragment=""1"">
<span data-mce-fragment=""1""></span><span data-mce-fragment=""1"">Ultra-soft fleece lining on pockets</span>
</li>
<li data-mce-fragment=""1"">
<span data-mce-fragment=""1""></span><span data-mce-fragment=""1"">2 side seam hand pockets with snap closure</span>
</li>
<li data-mce-fragment=""1"">
<span data-mce-fragment=""1""></span><span data-mce-fragment=""1"">Full-zip with double-sided zipper closure (open from top or bottom)</span>
</li>
<li data-mce-fragment=""1"">
<span data-mce-fragment=""1""></span><span data-mce-fragment=""1"">100% Nylon self and lining / 100% Polyester fill</span>
</li>
</ul>
<p data-mce-fragment=""1""><span data-mce-fragment=""1""> </span><strong data-mce-fragment=""1"">Fit:</strong></p>
<ul data-mce-fragment=""1"">
<li data-mce-fragment=""1"">
<span data-mce-fragment=""1""></span><span data-mce-fragment=""1"">Slim fit in arms and shoulders</span>
</li>
<li data-mce-fragment=""1"">
<span data-mce-fragment=""1""></span><span data-mce-fragment=""1"">Straight fit at waist for room to layer</span>
</li>
<li data-mce-fragment=""1"">
<span data-mce-fragment=""1""></span><span data-mce-fragment=""1"">Size up for a looser fit</span>
</li>
<li data-mce-fragment=""1""><span data-mce-fragment=""1"">Model is 6'2"" and wearing size M</span></li>
</ul>","Réchauffez votre corps avec style. Résistant au froid et à la climatisation, cette pièce essentielle de votre garde-robe est le moyen le plus simple de bien paraître et de se sentir bien lorsque les températures baissent. Ultra-léger et compressible, son ajustement parfait ne vous pèse pas et se superpose facilement à vos vêtements de sport, votre tenue de travail, ou un T-shirt classique.

Caractéristiques :

- Ajustement parfait
- Résistant à l'eau
- Léger et facile à emballer
- Doublure polaire ultra-douce dans les poches
- 2 poches latérales avec fermeture à pression
- Fermeture éclair intégrale avec double curseur (ouverture par le haut ou par le bas)
- 100% Nylon pour l'auto et la doublure / 100% remplissage Polyester

Coupe :

- Coupe ajustée au niveau des bras et des épaules
- Coupe droite à la taille pour laisser de la place pour superposer
- Prenez une taille au-dessus pour une coupe plus ample
- Le mannequin mesure 1,88 m et porte une taille M."
PRODUCT,'6775270768712,handle,fr,,,gunmetal-puffer-vest,
PRODUCT,'6775270768712,meta_title,fr,,,Gunmetal Puffer Vest | Gunmetal Puffer Vest | True Classic,Gilet Bouffant Gunmetal | Gilet Bouffant Gunmetal | True Classic
PRODUCT,'6775271293000,title,fr,,,Navy Puffer Vest,Gilet Gonflé Marine
PRODUCT,'6775271293000,body_html,fr,,,"<p data-mce-fragment=""1""><span data-mce-fragment=""1"">Warm your core in style. Cold weather and A/C proof, this outerwear essential is the easiest way to look good and feel good when temps drop. Ultra-lightweight and packable, it's perfect fit doesn’t weigh you down and layers easily over your gym clothes, workwear, or a classic crew neck.</span></p>
<p data-mce-fragment=""1""><span data-mce-fragment=""1""> </span></p>
<p data-mce-fragment=""1""><strong data-mce-fragment=""1"">Features:</strong></p>
<ul data-mce-fragment=""1"">
<li data-mce-fragment=""1"">
<span data-mce-fragment=""1""></span><span data-mce-fragment=""1"">Perfect fit</span>
</li>
<li data-mce-fragment=""1"">
<span data-mce-fragment=""1""></span><span data-mce-fragment=""1"">Water-resistant</span>
</li>
<li data-mce-fragment=""1"">
<span data-mce-fragment=""1""></span><span data-mce-fragment=""1"">Lightweight and easy to pack</span>
</li>
<li data-mce-fragment=""1"">
<span data-mce-fragment=""1""></span><span data-mce-fragment=""1"">Ultra-soft fleece lining on pockets</span>
</li>
<li data-mce-fragment=""1"">
<span data-mce-fragment=""1""></span><span data-mce-fragment=""1"">2 side seam hand pockets with snap closure</span>
</li>
<li data-mce-fragment=""1"">
<span data-mce-fragment=""1""></span><span data-mce-fragment=""1"">Full-zip with double-sided zipper closure (open from top or bottom)</span>
</li>
<li data-mce-fragment=""1"">
<span data-mce-fragment=""1""></span><span data-mce-fragment=""1"">100% Nylon self and lining / 100% Polyester fill</span>
</li>
</ul>
<p data-mce-fragment=""1""><span data-mce-fragment=""1""> </span><strong data-mce-fragment=""1"">Fit:</strong></p>
<ul data-mce-fragment=""1"">
<li data-mce-fragment=""1"">
<span data-mce-fragment=""1""></span><span data-mce-fragment=""1"">Slim fit in arms and shoulders</span>
</li>
<li data-mce-fragment=""1"">
<span data-mce-fragment=""1""></span><span data-mce-fragment=""1"">Straight fit at waist for room to layer</span>
</li>
<li data-mce-fragment=""1"">
<span data-mce-fragment=""1""></span><span data-mce-fragment=""1"">Size up for a looser fit</span>
</li>
<li data-mce-fragment=""1""><span data-mce-fragment=""1"">Model is 6'2"" and wearing size M</span></li>
</ul>","Réchauffez votre corps avec style. À l'épreuve du temps froid et de la climatisation, cet essentiel du plein air est le moyen le plus simple de bien paraître et de se sentir bien lorsque les températures baissent. Ultra-léger et compactable, sa coupe parfaite ne vous alourdit pas et se superpose facilement à vos vêtements de sport, de travail ou à un T-shirt classique.

Fonctionnalités:

Coupe parfaite
Résistant à l'eau
Léger et facile à emballer
Doublure en polaire ultra-douce dans les poches
2 poches latérales à la couture avec fermeture à pression
Fermeture éclair intégrale avec fermeture à glissière double face (ouverture par le haut ou le bas)
100% Nylon pour le tissu et la doublure / 100% Polyester pour le rembourrage

Coupe :

Coupe ajustée aux bras et aux épaules
Coupe droite à la taille pour pouvoir superposer
Choisissez une taille plus grande pour une coupe plus lâche
Le mannequin mesure 6'2"" et porte une taille M"
PRODUCT,'6775271293000,handle,fr,,,navy-puffer-vest,
PRODUCT,'6775271293000,meta_title,fr,,,Navy Puffer Vest | Navy Puffer Vest | True Classic,Gilet Gonflé Marine | Gilet Gonflé Marine | True Classic
PRODUCT,'6775271751752,title,fr,,,Black Structured Blazer,Blazer Structuré Noir
PRODUCT,'6775271751752,body_html,fr,,,"<p data-mce-fragment=""1""><span data-mce-fragment=""1"">Our first-ever blazer is everything a blazer should be – cool, classic, and perfectly fitted. Say goodbye to a tight fit in the shoulders and restricted movement, we meticulously designed this sport coat for all-day comfort and style you can wear over anything.</span></p>
<p data-mce-fragment=""1""><span data-mce-fragment=""1""> </span></p>
<p data-mce-fragment=""1""><strong>Features:</strong></p>
<ul data-mce-fragment=""1"">
<li data-mce-fragment=""1"">
<span data-mce-fragment=""1""> </span><span data-mce-fragment=""1"">Perfect fit</span>
</li>
<li data-mce-fragment=""1"">
<span data-mce-fragment=""1""> </span><span data-mce-fragment=""1"">Classic single-breasted sport coat design</span>
</li>
<li data-mce-fragment=""1"">
<span data-mce-fragment=""1""> </span><span data-mce-fragment=""1"">Two front pockets with tuckable flaps</span>
</li>
<li data-mce-fragment=""1"">
<span data-mce-fragment=""1""> </span><span data-mce-fragment=""1"">1 stylish exterior breast pocket </span>
</li>
<li data-mce-fragment=""1"">
<span data-mce-fragment=""1""> </span><span data-mce-fragment=""1"">1 discrete interior breast pocket </span>
</li>
<li data-mce-fragment=""1"">
<span data-mce-fragment=""1""> </span><span data-mce-fragment=""1"">2 back vents </span>
</li>
<li data-mce-fragment=""1"">
<span data-mce-fragment=""1""> </span><span data-mce-fragment=""1"">69% Rayon / 27% Nylon / 4% Spandex</span>
</li>
<li data-mce-fragment=""1"">
<span data-mce-fragment=""1""> </span>92% Polyester / 8% Spandex lining</li>
</ul>
<p data-mce-fragment=""1""><span data-mce-fragment=""1""> </span><strong>Fit:</strong></p>
<ul data-mce-fragment=""1"">
<li data-mce-fragment=""1"">
<span data-mce-fragment=""1""> </span><span data-mce-fragment=""1"">Runs true to size</span>
</li>
<li data-mce-fragment=""1"">
<span data-mce-fragment=""1""> </span><span data-mce-fragment=""1"">Size up for a looser fit</span>
</li>
<li data-stringify-border=""0"" data-stringify-indent=""0"">Model is 6'2"" and wearing size M</li>
</ul>","Notre tout premier blazer est tout ce qu'un blazer devrait être - cool, classique, et parfaitement ajusté. Dites adieu à une coupe serrée au niveau des épaules et à une mobilité limitée, nous avons conçu avec soin ce costume de sport pour un confort et un style tout au long de la journée qui peuvent être portés sur tout.

Caractéristiques :

- Coupe parfaite
- Design classique de veste de sport à un bouton
- Deux poches avant avec rabats escamotables
- 1 poche de poitrine extérieure élégante 
- 1 poche de poitrine intérieure discrète 
- 2 fentes arrière 
- 69% Rayonne / 27% Nylon / 4% Spandex
- 92% Polyester / 8% Doublure Spandex

Coupe :

- Taille normalement
- Prendre une taille au-dessus pour une coupe plus ample
- Le mannequin mesure 6'2"" et porte une taille M"
PRODUCT,'6775271751752,handle,fr,,,black-structured-blazer,
PRODUCT,'6775271751752,meta_title,fr,,,Black Structured Blazer | Black Structured Blazer | True Classic,Blazer Structuré Noir | Blazer Structuré Noir | True Classic
PRODUCT,'6775433134152,title,fr,,,All Black Comfort Pant 3-Pack,Pack de 3 Pantalons Confort Tout Noir
PRODUCT,'6775433134152,body_html,fr,,,"<p><strong><span>Features:</span></strong></p>
<ul>
<li>
<span></span><span>Ultra-soft</span>
</li>
<li>
<span></span><span>4-way stretch</span>
</li>
<li>
<span></span><span>Quick dry and moisture-wicking</span>
</li>
<li>
<span></span><span>UPF 50+ sun protection</span>
</li>
<li>
<span></span><span>2 front pockets</span>
</li>
<li>
<span></span><span>1 back zipper pocket</span>
</li>
<li>
<span></span><span>89% Polyester/ 11% Spandex</span>
</li>
</ul>
<p><span> </span><strong><span>Fit:</span></strong></p>
<ul>
<li>
<span></span><span>Straight fit, relaxed through the legs</span>
</li>
</ul>
<p><strong>Colors Included in Pack: </strong></p>
<ul>
<li>Black x 3</li>
</ul>
<ul data-mce-fragment=""1""></ul>
<ul></ul>","<p><strong><span>Caractéristiques :</span></strong></p>
<ul>
<li>
<span></span><span>Ultra-doux</span>
</li>
<li>
<span></span><span>Stretch 4 directions</span>
</li>
<li>
<span></span><span>Séchage rapide et évacuation de l'humidité</span>
</li>
<li>
<span></span><span>Protection solaire UPF 50+</span>
</li>
<li>
<span></span><span>2 poches avant</span>
</li>
<li>
<span></span><span>1 poche arrière à fermeture éclair</span>
</li>
<li>
<span></span><span>89% Polyester / 11% Spandex</span>
</li>
</ul>
<p><span> </span><strong><span>Coupe :</span></strong></p>
<ul>
<li>
<span></span><span>Coupe droite, décontractée au niveau des jambes</span>
</li>
</ul>
<p><strong>Couleurs incluses dans le pack: </strong></p>
<ul>
<li>Noir x 3</li>
</ul>
<ul data-mce-fragment=""1""></ul>
<ul></ul>"
PRODUCT,'6775433134152,handle,fr,,,active-comfort-pant-3-pack,
PRODUCT,'6775433134152,meta_title,fr,,,All Black Comfort Pant 3-Pack | All Black Comfort Pant 3-Pack | True Classic,Pack de 3 Pantalons de Confort Tout Noir | Pack de 3 Pantalons de Confort Tout Noir | True Classic
PRODUCT,'6775435624520,title,fr,,,Basic Comfort Pant 2-Pack,Pack de 2 Pantalons de Confort de Base
PRODUCT,'6775435624520,body_html,fr,,,"<p><strong><span>Features:</span></strong></p>
<ul>
<li>
<span></span><span>Ultra-soft</span>
</li>
<li>
<span></span><span>4-way stretch</span>
</li>
<li>
<span></span><span>Quick dry and moisture-wicking</span>
</li>
<li>
<span></span><span>UPF 50+ sun protection</span>
</li>
<li>
<span></span><span>2 front pockets</span>
</li>
<li>
<span></span><span>1 back zipper pocket</span>
</li>
<li>
<span></span><span>89% Polyester/ 11% Spandex</span>
</li>
</ul>
<p><span> </span><strong><span>Fit:</span></strong></p>
<ul>
<li>
<span></span><span>Straight fit, relaxed through the legs</span>
</li>
</ul>
<p><strong>Colors Included in Pack: </strong></p>
<ul>
<li>Black</li>
<li>Charcoal Heather Gray</li>
</ul>
<ul data-mce-fragment=""1""></ul>
<ul></ul>","<p><strong><span>Caractéristiques:</span></strong></p>
<ul>
<li>
<span></span><span>Ultra-doux</span>
</li>
<li>
<span></span><span>Étirement 4 directions</span>
</li>
<li>
<span></span><span>Séchage rapide et absorption d'humidité</span>
</li>
<li>
<span></span><span>Protection solaire UPF 50+</span>
</li>
<li>
<span></span><span>2 poches avant</span>
</li>
<li>
<span></span><span>1 poche arrière à fermeture éclair</span>
</li>
<li>
<span></span><span>89% Polyester/ 11% Spandex</span>
</li>
</ul>
<p><span> </span><strong><span>Coupe:</span></strong></p>
<ul>
<li>
<span></span><span>Coupe droite, détendue au niveau des jambes</span>
</li>
</ul>
<p><strong>Couleurs incluses dans le Pack: </strong></p>
<ul>
<li>Noir</li>
<li>Gris Charbon Chiné</li>
</ul>
<ul data-mce-fragment=""1""></ul>
<ul></ul>"
PRODUCT,'6775435624520,handle,fr,,,active-comfort-pant-2-pack,
PRODUCT,'6775435624520,meta_title,fr,,,Basic Comfort Pant 2-Pack | Basic Comfort Pant 2-Pack | True Classic,Pack de 2 Pantalons Confort de Base | Pack de 2 Pantalons Confort de Base | True Classic
PRODUCT,'6775436312648,title,fr,,,Dark Tones Comfort Pant 2-Pack,Pantalon Confort en Tons Sombres 2-Pack
PRODUCT,'6775436312648,body_html,fr,,,"<p><strong><span>Features:</span></strong></p>
<ul>
<li>
<span></span><span>Ultra-soft</span>
</li>
<li>
<span></span><span>4-way stretch</span>
</li>
<li>
<span></span><span>Quick dry and moisture-wicking</span>
</li>
<li>
<span></span><span>UPF 50+ sun protection</span>
</li>
<li>
<span></span><span>2 front pockets</span>
</li>
<li>
<span></span><span>1 back zipper pocket</span>
</li>
<li>
<span></span><span>89% Polyester/ 11% Spandex</span>
</li>
</ul>
<p><span> </span><strong><span>Fit:</span></strong></p>
<ul>
<li>
<span></span><span>Straight fit, relaxed through the legs</span>
</li>
</ul>
<p><strong>Colors Included in Pack: </strong></p>
<ul>
<li>Dark Heather Navy</li>
<li>Charcoal Heather Gray</li>
</ul>
<ul data-mce-fragment=""1""></ul>
<ul></ul>","<p><strong><span>Caractéristiques :</span></strong></p>
<ul>
<li>
<span></span><span>Ultra-doux</span>
</li>
<li>
<span></span><span>Étirable dans 4 directions</span>
</li>
<li>
<span></span><span>Séchage rapide et évacuation de l'humidité</span>
</li>
<li>
<span></span><span>Protection solaire UPF 50+</span>
</li>
<li>
<span></span><span>2 poches avant</span>
</li>
<li>
<span></span><span>1 poche arrière avec fermeture éclair</span>
</li>
<li>
<span></span><span>89% Polyester / 11% Élasthanne</span>
</li>
</ul>
<p><span> </span><strong><span>Coupe :</span></strong></p>
<ul>
<li>
<span></span><span>Coupe droite, détendue au niveau des jambes</span>
</li>
</ul>
<p><strong>Couleurs incluses dans le pack : </strong></p>
<ul>
<li>Bleu marine chiné foncé</li>
<li>Gris chiné charbon</li>
</ul>
<ul data-mce-fragment=""1""></ul>
<ul></ul>"
PRODUCT,'6775436312648,handle,fr,,,active-comfort-pant-2-pack-1,
PRODUCT,'6775436312648,meta_title,fr,,,Dark Tones Comfort Pant 2-Pack | Dark Tones Comfort Pant 2-Pack | True Classic,Tons Foncés Pantalon Confort 2-Pack | Tons Foncés Pantalon Confort 2-Pack | True Classic
PRODUCT,'6775436836936,title,fr,,,Active Comfort Pullover Hoodie 2-Pack,Pack de 2 Pulls à Capuche Confort Actif
PRODUCT,'6775436836936,body_html,fr,,,"<p><span>The coverage and convenience of a hoodie, the performance of your favorite activewear. This breathable lightweight layer brings comfort to your busiest days (and not to mention, a perfect flattering fit for your arms and shoulders).</span></p>
<p><span> </span></p>
<p><strong>Features:</strong></p>
<ul>
<li>
<span> </span><span>Perfect fit</span>
</li>
<li>
<span> </span><span>Ultra-soft</span>
</li>
<li>
<span> </span><span>Quick dry and moisture-wicking</span>
</li>
<li>
<span> </span><span>4-way stretch</span>
</li>
<li>
<span> </span><span>UPF 50+ Sun Protection</span>
</li>
<li>
<span> </span><span>Deep front hoodie pocket</span>
</li>
<li>
<span> </span><span>Hood with adjustable drawcord</span>
</li>
<li>
<span> </span><span>89% Polyester/ 11% Spandex</span>
</li>
</ul>
<p><strong> Fit:</strong></p>
<ul>
<li>
<span> </span><span>Slim fit in arms and shoulders</span>
</li>
<li>
<span> </span><span>Room through the body</span>
</li>
<li>
<span> </span><span>Size up for looser fit</span>
</li>
</ul>
<p><strong>Colors Included in Pack: </strong><br></p>
<ul>
<li>Black</li>
<li>Charcoal Heather Gray</li>
</ul>
<ul data-mce-fragment=""1""></ul>","<p><span>La couverture et la commodité d'un sweat à capuche, la performance de votre activewear préféré. Cette couche légère respirante apporte du confort à vos jours les plus occupés (sans oublier, un ajustement parfaitement flatteur pour vos bras et épaules).</span></p>
<p><span> </span></p>
<p><strong>Caractéristiques:</strong></p>
<ul>
<li>
<span> </span><span>Ajustement parfait</span>
</li>
<li>
<span> </span><span>Ultra-doux</span>
</li>
<li>
<span> </span><span>Séchage rapide et évacuation de l'humidité</span>
</li>
<li>
<span> </span><span>Stretch 4 directions</span>
</li>
<li>
<span> </span><span>Protection solaire UPF 50+</span>
</li>
<li>
<span> </span><span>Poche de capuche profonde</span>
</li>
<li>
<span> </span><span>Capuche avec cordon de serrage ajustable</span>
</li>
<li>
<span> </span><span>89% Polyester/ 11% Spandex</span>
</li>
</ul>
<p><strong> Ajustement:</strong></p>
<ul>
<li>
<span> </span><span>Coupe ajustée aux bras et épaules</span>
</li>
<li>
<span> </span><span>Ample à travers le corps</span>
</li>
<li>
<span> </span><span>Choisir une taille plus grande pour une coupe plus ample</span>
</li>
</ul>
<p><strong>Couleurs incluses dans le pack: </strong><br></p>
<ul>
<li>Noir</li>
<li>Gris Chiné Charbon</li>
</ul>
<ul data-mce-fragment=""1""></ul>"
PRODUCT,'6775436836936,handle,fr,,,active-comfort-pullover-hoodie-2-pack,
PRODUCT,'6775436836936,meta_title,fr,,,Active Comfort Pullover Hoodie 2-Pack | Active Comfort Pullover Hoodie 2-Pack | True Classic,Pack de 2 Sweat à Capuche Active Comfort | Pack de 2 Sweat à Capuche Active Comfort | True Classic
PRODUCT,'6775436836936,meta_description,fr,,,Our active comfort pullover hoodie is an essential for every closet. Check out our men's hoodie pullover today.,Notre sweat à capuche à enfiler pour le confort actif est essentiel pour chaque garde-robe. Découvrez notre sweat à capuche pour hommes aujourd'hui.
PRODUCT,'6775518494792,title,fr,,,Charcoal Heather Gray Fleece French Terry Full Zip,Charbon Gris Chiné Polaire Terry Français Fermeture Éclair Intégrale
PRODUCT,'6775518494792,body_html,fr,,,"<p><strong>Features:   </strong> </p>
<ul>
<li data-mce-fragment=""1"">Premium fitted fleece French terry zip hoodie.</li>
<li data-mce-fragment=""1"">Fabric is brushed on both sides for added softness.</li>
<li data-mce-fragment=""1"">Easy access zip front.</li>
<li data-mce-fragment=""1"">Natural anti-twist drawcords with custom shiny gunmetal hardware.<br>
</li>
<li data-mce-fragment=""1"">Side entry pouch pockets easily fits each hand for added warmth &amp; comfort.</li>
<li data-mce-fragment=""1"">Elevated trim, exclusive to True Classic.</li>
<li data-mce-fragment=""1"">Double stitch construction around shoulder for durability. </li>
<li data-mce-fragment=""1"">60% cotton/40% polyester fleece.</li>
</ul>
<p><strong>Fit: </strong></p>
<ul>
<li>This is a contemporary/athletic cut. </li>
<li>Model is 6'0"" and wearing size M</li>
</ul>","<p><strong>Caractéristiques :   </strong> </p>
<ul>
<li>Sweat à capuche zippé en tissu éponge français de qualité supérieure.</li>
<li>Le tissu est brossé des deux côtés pour plus de douceur.</li>
<li>Accès facile à la fermeture éclair à l'avant.</li>
<li>Cordons de serrage naturels anti-torsion avec du matériel brillant coloré métal de fusil.<br>
</li>
<li>Les poches latérales peuvent facilement contenir chaque main pour plus de chaleur et de confort.</li>
<li>Ornementation supérieure, exclusive à True Classic.</li>
<li>Construction à double couture autour de l'épaule pour la durabilité. </li>
<li>60% coton/40% polaire en polyester.</li>
</ul>
<p><strong>Coupe : </strong></p>
<ul>
<li>Il s'agit d'une coupe contemporaine/sportive. </li>
<li>Le modèle mesure 6'0"" et porte une taille M</li>
</ul>"
PRODUCT,'6775518494792,handle,fr,,,charcoal-heather-gray-fleece-french-terry-full-zip,
PRODUCT,'6775518494792,meta_title,fr,,,Charcoal Heather Gray Fleece French Terry Full Zip | Charcoal Heather Gray Fleece French Terry Full Zip | True Classic,Charbon Heather Gris Polaire Terry Français Fermeture Éclair Complète | Charbon Heather Gris Polaire Terry Français Fermeture Éclair Complète | True Classic
PRODUCT,'6775518986312,title,fr,,,Charcoal Gray Fleece French Terry Jogger,Jogger Terry Français en Polaire Gris Charbon
PRODUCT,'6775518986312,body_html,fr,,,"<p data-mce-fragment=""1""><strong data-mce-fragment=""1"">Features:   </strong> </p>
<ul data-mce-fragment=""1"">
<li data-mce-fragment=""1"">Premium comfort fit fleece French terry joggers.</li>
<li data-mce-fragment=""1"">Fabric is brushed on both sides for added softness.</li>
<li data-mce-fragment=""1"">Natural, anti-twist drawcords with custom shiny gun metal tipping.</li>
<li data-mce-fragment=""1"">Deep side entry pockets.</li>
<li data-mce-fragment=""1"">Patch pocket on backside for added detail and function.</li>
<li data-mce-fragment=""1"">Tailored trim, exclusive to True Classic.<br>
</li>
<li data-mce-fragment=""1""><span data-mce-fragment=""1"">Jogger inseam length: 29 in / 73.5 cm.</span></li>
<li data-mce-fragment=""1"">60% cotton/40% polyester fleece.</li>
</ul>
<p data-mce-fragment=""1""><strong data-mce-fragment=""1"">Fit: </strong></p>
<ul data-mce-fragment=""1"">
<li data-mce-fragment=""1"">This is a comfort cut.</li>
<li data-mce-fragment=""1"">Model is 6'0"" and wearing size M</li>
</ul>","<p data-mce-fragment=""1""><strong data-mce-fragment=""1"">Caractéristiques:   </strong> </p>
<ul data-mce-fragment=""1"">
<li data-mce-fragment=""1"">Joggers en molleton de Terry Français de première qualité et confortables.</li>
<li data-mce-fragment=""1"">Le tissu est brossé des deux côtés pour plus de douceur.</li>
<li data-mce-fragment=""1"">Cordons de serrage naturels anti-torsion avec embouts métalliques brillants personnalisés.</li>
<li data-mce-fragment=""1"">Poches profondes sur les côtés.</li>
<li data-mce-fragment=""1"">Poche plaquée à l'arrière pour plus de détails et fonctionnalité.</li>
<li data-mce-fragment=""1"">Finition sur mesure, exclusive à True Classic.<br>
</li>
<li data-mce-fragment=""1"">60% coton/40% molleton polyester.</li>
</ul>
<p data-mce-fragment=""1""><strong data-mce-fragment=""1"">Coupe: </strong></p>
<ul data-mce-fragment=""1"">
<li data-mce-fragment=""1"">C'est une coupe confort.</li>
<li data-mce-fragment=""1"">Le mannequin mesure 6'0"" et porte la taille M</li>
</ul>"
PRODUCT,'6775518986312,handle,fr,,,charcoal-gray-fleece-french-terry-jogger,
PRODUCT,'6775518986312,meta_title,fr,,,Charcoal Gray Fleece French Terry Jogger | Charcoal Gray Fleece French Terry Jogger | True Classic,Jogger en Terry Français Polaire Gris Charbon | Jogger en Terry Français Polaire Gris Charbon | True Classic
PRODUCT,'6775519117384,title,fr,,,White Ankle Socks 3-Pack,Chaussettes Blanches Cheville 3-Pack
PRODUCT,'6775519117384,body_html,fr,,,"<p data-mce-fragment=""1""><strong data-mce-fragment=""1"">Features:  </strong> </p>
<ul data-mce-fragment=""1"">
<li data-stringify-indent=""0"" data-stringify-border=""0"">Premium ankle socks (3-pack)</li>
<li data-mce-fragment=""1"">Moisture wicking</li>
<li data-mce-fragment=""1""><span>75% Modal/22% Polyamide/3% Elastine</span></li>
<li data-mce-fragment=""1"">Contour seam construction</li>
<li data-mce-fragment=""1"">Seamless toe</li>
<li data-mce-fragment=""1"">Machine washable</li>
</ul>
<p data-mce-fragment=""1""><strong data-mce-fragment=""1"">Fit: </strong></p>
<ul data-mce-fragment=""1"">
<li data-mce-fragment=""1"">M – 7-9 shoe size</li>
<li data-mce-fragment=""1"">L – 9.5-11.5 shoe size</li>
<li data-mce-fragment=""1"">XL – 12-14 shoe size</li>
</ul>","<p data-mce-fragment=""1""><strong data-mce-fragment=""1"">Caractéristiques:  </strong> </p>
<ul data-mce-fragment=""1"">
<li data-stringify-indent=""0"" data-stringify-border=""0"">Chaussettes cheville premium (pack de 3)</li>
<li data-mce-fragment=""1"">Absorption de l'humidité</li>
<li data-mce-fragment=""1""><span>75% Modal/22% Polyamide/3% Élastine</span></li>
<li data-mce-fragment=""1"">Construction de couture contour</li>
<li data-mce-fragment=""1"">Orteil sans couture</li>
<li data-mce-fragment=""1"">Lavable en machine</li>
</ul>
<p data-mce-fragment=""1""><strong data-mce-fragment=""1"">Taille: </strong></p>
<ul data-mce-fragment=""1"">
<li data-mce-fragment=""1"">M – pointure 7-9</li>
<li data-mce-fragment=""1"">L – pointure 9.5-11.5</li>
<li data-mce-fragment=""1"">XL – pointure 12-14</li>
</ul>"
PRODUCT,'6775519117384,handle,fr,,,white-ankle-socks-3-pack,
PRODUCT,'6775519117384,meta_title,fr,,,White Ankle Socks 3-Pack | White Ankle Socks 3-Pack | True Classic,Chaussettes Blanches Courtes 3-Pack | Chaussettes Blanches Courtes 3-Pack | True Classic
PRODUCT,'6775519215688,title,fr,,,Black Ankle Socks 3-Pack,Pack de 3 Chaussettes Noires Cheville
PRODUCT,'6775519215688,body_html,fr,,,"<p data-mce-fragment=""1""><strong data-mce-fragment=""1"">Features:  </strong> </p>
<ul data-mce-fragment=""1"">
<li data-stringify-indent=""0"" data-stringify-border=""0"">Premium ankle socks (3-pack).</li>
<li data-mce-fragment=""1"">Moisture wicking.</li>
<li data-mce-fragment=""1""><span>75% Modal/22% Polyamide/3% Elastine.</span></li>
<li data-mce-fragment=""1"">Contour seam construction.</li>
<li data-mce-fragment=""1"">Seamless toe.</li>
<li data-mce-fragment=""1"">Machine washable.</li>
</ul>
<p data-mce-fragment=""1""><strong data-mce-fragment=""1"">Fit: </strong></p>
<ul data-mce-fragment=""1"">
<li data-mce-fragment=""1"">M – 7-9 shoe size.</li>
<li data-mce-fragment=""1"">L – 9.5-11.5 shoe size.</li>
<li data-mce-fragment=""1"">XL – 12-14 shoe size.</li>
</ul>","<p data-mce-fragment=""1""><strong data-mce-fragment=""1"">Caractéristiques:  </strong> </p>
<ul data-mce-fragment=""1"">
<li data-stringify-indent=""0"" data-stringify-border=""0"">Chaussettes de cheville premium (paquet de 3).</li>
<li data-mce-fragment=""1"">Évacuation de l'humidité.</li>
<li data-mce-fragment=""1""><span>75% Modal/22% Polyamide/3% Elastine.</span></li>
<li data-mce-fragment=""1"">Construction de couture de contour.</li>
<li data-mce-fragment=""1"">Orteil sans couture.</li>
<li data-mce-fragment=""1"">Lavable en machine.</li>
</ul>
<p data-mce-fragment=""1""><strong data-mce-fragment=""1"">Ajustement: </strong></p>
<ul data-mce-fragment=""1"">
<li data-mce-fragment=""1"">M – taille de chaussure 7-9.</li>
<li data-mce-fragment=""1"">L – taille de chaussure 9.5-11.5.</li>
<li data-mce-fragment=""1"">XL – taille de chaussure 12-14.</li>
</ul>"
PRODUCT,'6775519215688,handle,fr,,,black-ankle-socks-3-pack,
